"CRTN_TM","FCST_TM","LEAD_TM","FCST_MINPW","FCST_CURT","REG_DATE","UPD_DATE"
"202508020300","202508050000","06900",600.00,2.93,2025-08-02 02:50:05.000,2025-08-02 02:50:05.000
"202508020900","202508030000","01500",700.00,-10.14,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030100","01600",650.00,18.74,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030200","01700",700.00,33.78,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030300","01800",650.00,5.30,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030400","01900",650.00,26.90,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030500","02000",650.00,11.71,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030600","02100",700.00,27.30,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030700","02200",750.00,31.02,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030800","02300",700.00,2.65,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508030900","02400",750.00,20.94,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031000","02500",700.00,35.46,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031100","02600",650.00,22.96,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031200","02700",750.00,32.32,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031300","02800",700.00,28.32,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031400","02900",700.00,35.59,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031500","03000",800.00,33.62,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031600","03100",850.00,21.55,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031700","03200",850.00,-8.22,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031800","03300",950.00,22.31,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508031900","03400",950.00,7.73,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508032000","03500",950.00,8.40,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508032100","03600",850.00,-3.89,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508032200","03700",800.00,33.46,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508032300","03800",700.00,4.11,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040000","03900",550.00,13.59,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040100","04000",500.00,20.12,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040200","04100",450.00,-7.74,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040300","04200",500.00,9.90,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040400","04300",500.00,12.61,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040500","04400",550.00,25.35,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040600","04500",550.00,13.07,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040700","04600",700.00,29.50,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040800","04700",750.00,28.68,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508040900","04800",700.00,12.28,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041000","04900",650.00,14.87,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041100","05000",650.00,-9.21,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041200","05100",700.00,26.94,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041300","05200",650.00,-5.22,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041400","05300",600.00,-11.77,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041500","05400",750.00,33.79,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041600","05500",750.00,10.16,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041700","05600",850.00,-2.33,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041800","05700",900.00,12.23,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508041900","05800",900.00,-7.56,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508042000","05900",900.00,27.29,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508042100","06000",850.00,24.10,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508042200","06100",750.00,-6.01,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508042300","06200",750.00,13.14,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508020900","202508050000","06300",700.00,25.23,2025-08-02 08:50:05.000,2025-08-02 08:50:05.000
"202508021500","202508030000","00900",800.00,2.69,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030100","01000",750.00,27.23,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030200","01100",700.00,28.91,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030300","01200",600.00,16.77,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030400","01300",650.00,-7.63,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030500","01400",700.00,25.18,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030600","01500",650.00,18.15,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030700","01600",650.00,-3.33,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030800","01700",750.00,32.41,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508030900","01800",650.00,28.79,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031000","01900",600.00,27.00,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031100","02000",600.00,-3.03,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031200","02100",500.00,7.06,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031300","02200",600.00,-3.76,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031400","02300",550.00,-9.86,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031500","02400",600.00,-2.21,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031600","02500",750.00,23.27,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031700","02600",800.00,21.55,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031800","02700",850.00,-3.65,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508031900","02800",900.00,-15.52,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508032000","02900",850.00,-12.28,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508032100","03000",900.00,10.85,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508032200","03100",800.00,25.52,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508032300","03200",800.00,24.96,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040000","03300",750.00,29.66,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040100","03400",650.00,37.52,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040200","03500",550.00,1.26,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040300","03600",500.00,-9.84,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040400","03700",550.00,37.53,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040500","03800",550.00,-1.36,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040600","03900",600.00,38.36,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040700","04000",600.00,16.39,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040800","04100",650.00,38.79,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508040900","04200",650.00,24.27,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041000","04300",600.00,16.00,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041100","04400",700.00,36.32,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041200","04500",550.00,-10.21,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041300","04600",600.00,-6.23,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041400","04700",550.00,-1.16,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041500","04800",650.00,3.43,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041600","04900",750.00,5.74,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041700","05000",900.00,14.53,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041800","05100",850.00,-17.94,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508041900","05200",900.00,29.92,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508042000","05300",850.00,-4.05,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508042100","05400",850.00,29.46,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508042200","05500",800.00,32.86,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508042300","05600",750.00,19.62,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508021500","202508050000","05700",650.00,-13.63,2025-08-02 14:50:05.000,2025-08-02 14:50:05.000
"202508022100","202508030000","00300",750.00,27.96,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030100","00400",650.00,-14.59,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030200","00500",700.00,32.80,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030300","00600",650.00,32.72,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030400","00700",700.00,29.26,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030500","00800",650.00,26.98,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030600","00900",600.00,8.53,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030700","01000",650.00,-4.97,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030800","01100",750.00,28.81,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508030900","01200",750.00,28.18,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031000","01300",700.00,26.03,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031100","01400",650.00,36.55,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031200","01500",600.00,-2.69,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031300","01600",600.00,12.53,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031400","01700",600.00,31.55,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031500","01800",650.00,-2.90,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031600","01900",800.00,-14.40,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031700","02000",800.00,4.04,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031800","02100",900.00,7.12,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508031900","02200",1000.00,22.57,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508032000","02300",950.00,8.47,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508032100","02400",900.00,17.68,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508032200","02500",800.00,20.43,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508032300","02600",800.00,36.31,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040000","02700",700.00,10.25,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040100","02800",600.00,-3.44,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040200","02900",650.00,16.56,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040300","03000",600.00,38.79,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040400","03100",600.00,28.45,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040500","03200",550.00,1.80,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040600","03300",650.00,14.57,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040700","03400",650.00,-6.31,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040800","03500",700.00,15.38,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508040900","03600",700.00,20.51,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041000","03700",650.00,19.62,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041100","03800",650.00,-11.01,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041200","03900",700.00,8.71,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041300","04000",650.00,12.38,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041400","04100",650.00,20.60,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041500","04200",650.00,16.88,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041600","04300",750.00,-17.02,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041700","04400",950.00,30.03,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041800","04500",950.00,4.28,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508041900","04600",1000.00,-1.94,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508042000","04700",950.00,-16.18,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508042100","04800",900.00,-6.95,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508042200","04900",750.00,-2.43,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508042300","05000",700.00,1.59,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508022100","202508050000","05100",600.00,-6.71,2025-08-02 20:50:05.000,2025-08-02 20:50:05.000
"202508030300","202508040000","02100",700.00,6.31,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040100","02200",700.00,3.40,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040200","02300",600.00,-12.58,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040300","02400",650.00,21.01,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040400","02500",600.00,-10.60,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040500","02600",600.00,14.90,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040600","02700",600.00,22.99,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040700","02800",600.00,-6.96,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040800","02900",650.00,-5.47,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508040900","03000",750.00,9.90,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041000","03100",700.00,31.81,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041100","03200",750.00,-13.34,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041200","03300",700.00,1.52,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041300","03400",750.00,32.60,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041400","03500",650.00,5.94,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041500","03600",750.00,7.27,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041600","03700",850.00,24.50,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041700","03800",800.00,-13.90,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041800","03900",750.00,32.52,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508041900","04000",750.00,35.83,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508042000","04100",950.00,6.37,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508042100","04200",900.00,26.38,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508042200","04300",800.00,-13.36,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508042300","04400",750.00,-9.56,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050000","04500",750.00,-3.80,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050100","04600",650.00,-10.29,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050200","04700",600.00,-12.22,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050300","04800",650.00,-4.51,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050400","04900",750.00,2.92,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050500","05000",800.00,12.87,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050600","05100",800.00,0.51,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050700","05200",800.00,-1.46,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050800","05300",800.00,14.69,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508050900","05400",750.00,25.91,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051000","05500",700.00,27.04,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051100","05600",700.00,25.35,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051200","05700",600.00,-10.41,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051300","05800",500.00,-41.72,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051400","05900",600.00,5.73,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051500","06000",700.00,24.18,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051600","06100",800.00,3.28,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051700","06200",850.00,24.30,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051800","06300",800.00,17.00,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508051900","06400",800.00,28.33,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508052000","06500",750.00,9.07,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508052100","06600",650.00,21.79,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508052200","06700",650.00,6.49,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508052300","06800",650.00,31.30,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030300","202508060000","06900",600.00,14.65,2025-08-03 02:50:06.000,2025-08-03 02:50:06.000
"202508030900","202508040000","01500",700.00,14.64,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040100","01600",650.00,19.48,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040200","01700",650.00,20.06,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040300","01800",600.00,26.60,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040400","01900",550.00,20.20,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040500","02000",600.00,0.54,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040600","02100",500.00,37.88,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040700","02200",700.00,17.19,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040800","02300",800.00,33.13,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508040900","02400",800.00,11.78,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041000","02500",800.00,17.52,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041100","02600",650.00,27.41,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041200","02700",550.00,8.62,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041300","02800",700.00,23.52,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041400","02900",700.00,18.95,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041500","03000",750.00,8.07,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041600","03100",800.00,-14.09,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041700","03200",850.00,-14.20,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041800","03300",900.00,15.96,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508041900","03400",900.00,-16.54,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508042000","03500",900.00,-7.49,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508042100","03600",800.00,-7.05,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508042200","03700",750.00,30.74,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508042300","03800",800.00,33.29,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050000","03900",650.00,-0.29,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050100","04000",650.00,-12.39,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050200","04100",650.00,-8.49,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050300","04200",650.00,10.86,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050400","04300",650.00,20.40,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050500","04400",650.00,35.96,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050600","04500",650.00,4.87,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050700","04600",700.00,6.58,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050800","04700",800.00,35.63,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508050900","04800",700.00,-6.27,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051000","04900",800.00,11.06,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051100","05000",750.00,3.30,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051200","05100",650.00,-0.72,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051300","05200",700.00,35.33,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051400","05300",650.00,0.78,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051500","05400",700.00,3.49,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051600","05500",750.00,-15.00,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051700","05600",800.00,-3.14,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051800","05700",850.00,27.80,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508051900","05800",850.00,-10.80,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508052000","05900",850.00,24.22,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508052100","06000",850.00,-10.97,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508052200","06100",750.00,20.03,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
"202508030900","202508052300","06200",700.00,-13.16,2025-08-03 08:50:05.000,2025-08-03 08:50:05.000
