"CRTN_TM","FCST_TM","LEAD_TM","FCST_MINPW","FCST_CURT","REG_DATE","UPD_DATE"
"202508041500","202508070000","05700",500.00,2.08,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508042100","202508050000","00300",750.00,13.53,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050100","00400",700.00,15.21,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050200","00500",750.00,30.39,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050300","00600",650.00,12.31,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050400","00700",650.00,-6.98,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050500","00800",700.00,10.32,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050600","00900",650.00,-12.58,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050700","01000",850.00,30.77,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050800","01100",850.00,5.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050900","01200",850.00,-7.86,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051000","01300",750.00,-9.08,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051100","01400",700.00,7.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051200","01500",700.00,17.77,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051300","01600",700.00,26.88,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051400","01700",700.00,3.07,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051500","01800",750.00,31.17,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051600","01900",350.00,-484.93,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051700","02000",950.00,-11.54,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051800","02100",1000.00,-6.30,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051900","02200",350.00,-777.35,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052000","02300",950.00,-15.26,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052100","02400",950.00,-1.68,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052200","02500",850.00,18.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052300","02600",800.00,17.19,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060000","02700",700.00,15.17,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060100","02800",650.00,6.83,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060200","02900",650.00,-4.44,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060300","03000",550.00,-0.10,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060400","03100",600.00,35.03,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060500","03200",600.00,16.68,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060600","03300",650.00,14.58,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060700","03400",700.00,10.13,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060800","03500",750.00,10.30,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060900","03600",700.00,13.97,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061000","03700",750.00,37.03,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061100","03800",700.00,26.45,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061200","03900",700.00,-5.87,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061300","04000",750.00,19.92,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061400","04100",700.00,60.21,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061500","04200",700.00,48.91,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061600","04300",850.00,28.78,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061700","04400",350.00,-634.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061800","04500",350.00,-665.08,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061900","04600",350.00,-701.09,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062000","04700",1000.00,-10.90,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062100","04800",900.00,9.67,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062200","04900",600.00,15.57,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062300","05000",650.00,27.41,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508070000","05100",550.00,26.34,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508050300","202508060000","02100",650.00,-4.40,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060100","02200",650.00,-6.51,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060200","02300",650.00,25.83,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060300","02400",650.00,11.32,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060400","02500",650.00,16.23,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060500","02600",650.00,31.03,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060600","02700",600.00,-3.69,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060700","02800",700.00,18.20,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060800","02900",700.00,3.99,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060900","03000",800.00,13.32,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061000","03100",650.00,-0.09,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061100","03200",700.00,15.52,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061200","03300",600.00,17.34,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061300","03400",350.00,-211.54,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061400","03500",700.00,41.03,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061500","03600",700.00,0.52,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061600","03700",750.00,-4.22,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061700","03800",900.00,27.56,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061800","03900",900.00,-21.04,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508061900","04000",950.00,0.17,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508062000","04100",950.00,-2.66,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508062100","04200",850.00,8.65,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508062200","04300",800.00,-0.52,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508062300","04400",750.00,9.45,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070000","04500",750.00,0.87,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070100","04600",600.00,-11.69,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070200","04700",600.00,17.21,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070300","04800",650.00,19.69,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070400","04900",750.00,33.77,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070500","05000",750.00,12.49,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070600","05100",800.00,5.15,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070700","05200",800.00,30.63,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070800","05300",800.00,32.71,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508070900","05400",750.00,14.77,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071000","05500",700.00,-3.30,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071100","05600",800.00,30.95,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071200","05700",750.00,-10.05,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071300","05800",750.00,17.87,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071400","05900",800.00,32.77,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071500","06000",800.00,-10.57,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071600","06100",850.00,-27.77,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071700","06200",850.00,10.22,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071800","06300",800.00,-5.05,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508071900","06400",750.00,4.91,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508072000","06500",700.00,4.70,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508072100","06600",700.00,34.00,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508072200","06700",600.00,0.36,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508072300","06800",650.00,31.43,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508080000","06900",600.00,30.94,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050900","202508060000","01500",750.00,14.82,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060100","01600",650.00,11.44,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060200","01700",600.00,2.03,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060300","01800",600.00,-0.98,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060400","01900",600.00,-6.77,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060500","02000",650.00,28.61,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060600","02100",650.00,-8.98,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060700","02200",750.00,32.16,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060800","02300",800.00,27.74,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508060900","02400",800.00,24.97,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061000","02500",750.00,37.97,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061100","02600",600.00,13.27,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061200","02700",650.00,-10.80,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061300","02800",650.00,20.17,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061400","02900",650.00,9.47,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061500","03000",750.00,17.74,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061600","03100",800.00,32.07,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061700","03200",900.00,7.05,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061800","03300",900.00,-2.31,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508061900","03400",1000.00,32.08,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508062000","03500",950.00,-7.59,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508062100","03600",850.00,5.17,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508062200","03700",750.00,10.80,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508062300","03800",700.00,26.11,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070000","03900",600.00,-9.23,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070100","04000",600.00,12.01,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070200","04100",600.00,34.68,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070300","04200",600.00,-12.05,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070400","04300",600.00,0.96,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070500","04400",650.00,16.18,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070600","04500",650.00,-5.06,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070700","04600",750.00,30.33,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070800","04700",850.00,17.61,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508070900","04800",850.00,-5.03,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071000","04900",800.00,16.06,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071100","05000",800.00,-7.11,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071200","05100",800.00,17.74,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071300","05200",750.00,24.99,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071400","05300",750.00,0.18,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071500","05400",750.00,-2.49,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071600","05500",750.00,2.61,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071700","05600",800.00,18.90,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071800","05700",850.00,28.49,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508071900","05800",850.00,-3.01,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508072000","05900",850.00,7.49,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508072100","06000",850.00,20.75,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508072200","06100",700.00,10.26,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508072300","06200",750.00,28.62,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508050900","202508080000","06300",650.00,24.08,2025-08-05 08:50:06.000,2025-08-05 08:50:06.000
"202508051500","202508060000","00900",850.00,21.35,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060100","01000",700.00,0.82,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060200","01100",750.00,30.51,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060300","01200",600.00,9.65,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060400","01300",650.00,1.70,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060500","01400",700.00,20.37,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060600","01500",700.00,28.12,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060700","01600",700.00,11.57,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060800","01700",750.00,20.36,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508060900","01800",700.00,22.30,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061000","01900",700.00,3.84,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061100","02000",700.00,30.02,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061200","02100",600.00,0.02,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061300","02200",700.00,10.03,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061400","02300",650.00,-9.98,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061500","02400",700.00,5.48,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061600","02500",850.00,27.33,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061700","02600",850.00,29.01,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061800","02700",900.00,-33.99,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508061900","02800",1000.00,12.30,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508062000","02900",900.00,14.89,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508062100","03000",900.00,-9.91,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508062200","03100",750.00,3.43,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508062300","03200",800.00,17.21,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070000","03300",700.00,30.72,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070100","03400",600.00,13.35,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070200","03500",600.00,21.21,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070300","03600",600.00,22.03,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070400","03700",550.00,29.42,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070500","03800",650.00,6.56,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070600","03900",650.00,-13.84,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070700","04000",750.00,18.89,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070800","04100",800.00,-8.53,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508070900","04200",850.00,17.24,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071000","04300",850.00,7.11,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071100","04400",900.00,-15.31,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071200","04500",800.00,-1.56,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071300","04600",800.00,3.63,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071400","04700",800.00,12.65,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071500","04800",900.00,-11.06,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071600","04900",850.00,19.68,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071700","05000",850.00,-5.83,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071800","05100",900.00,19.42,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508071900","05200",900.00,27.68,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508072000","05300",900.00,14.68,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508072100","05400",900.00,30.79,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508072200","05500",750.00,5.35,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508072300","05600",750.00,-16.03,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508051500","202508080000","05700",700.00,18.66,2025-08-05 14:50:05.000,2025-08-05 14:50:05.000
"202508052100","202508060000","00300",750.00,15.36,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060100","00400",650.00,-6.89,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060200","00500",700.00,5.72,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060300","00600",650.00,17.34,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060400","00700",650.00,20.13,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060500","00800",650.00,5.48,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060600","00900",650.00,8.52,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060700","01000",750.00,-11.44,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060800","01100",800.00,-14.08,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508060900","01200",850.00,8.15,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061000","01300",750.00,5.41,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061100","01400",650.00,24.88,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061200","01500",700.00,18.09,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061300","01600",700.00,-3.23,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061400","01700",500.00,-31.59,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061500","01800",750.00,4.43,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061600","01900",900.00,-16.14,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061700","02000",900.00,23.34,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061800","02100",1000.00,28.45,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508061900","02200",350.00,-741.24,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508062000","02300",950.00,-15.53,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508062100","02400",1000.00,-16.20,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508062200","02500",900.00,26.28,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508062300","02600",800.00,-2.98,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070000","02700",700.00,28.12,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070100","02800",600.00,-2.53,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070200","02900",600.00,20.18,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070300","03000",500.00,1.55,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070400","03100",550.00,37.29,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070500","03200",600.00,36.46,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070600","03300",650.00,4.35,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070700","03400",750.00,29.59,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070800","03500",850.00,9.80,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508070900","03600",800.00,19.12,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071000","03700",800.00,12.04,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071100","03800",900.00,5.61,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071200","03900",950.00,-8.33,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071300","04000",850.00,-4.79,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071400","04100",850.00,-14.30,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071500","04200",850.00,11.36,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071600","04300",900.00,10.59,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071700","04400",350.00,-703.13,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071800","04500",1000.00,-48.28,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508071900","04600",350.00,-755.28,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508072000","04700",1000.00,-62.86,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508072100","04800",950.00,-11.85,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508072200","04900",750.00,10.93,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508072300","05000",750.00,-0.67,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
"202508052100","202508080000","05100",650.00,-7.77,2025-08-05 20:50:06.000,2025-08-05 20:50:06.000
